,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA,META,META,META,META,META,NVDA,NVDA,NVDA,NVDA,NVDA,JPM,JPM,JPM,JPM,JPM,JNJ,JNJ,JNJ,JNJ,JNJ,V,V,V,V,V
Price,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-01,189.4508514404297,189.76784980640184,187.4596464071562,188.54936135651158,45704800,369.00811767578125,372.60448984781664,365.855116553608,371.22506313283355,33040500,130.956787109375,131.2050746615197,129.77493593648308,130.956787109375,31442300,147.02999877929688,147.25,145.5500030517578,146.0,39951800,238.8300018310547,240.19000244140625,231.89999389648438,233.13999938964844,121331700,322.8298645019531,324.8573437683303,318.7947421813911,323.4858243812868,15276400,46.73485565185547,47.16957663238465,46.157229102972245,46.49501248567539,369317000,150.00662231445312,150.98218594127536,149.0310732816086,149.0310732816086,8916000,148.95997619628906,149.0352197275567,146.2230519452786,147.13536002894875,10342900,252.70977783203125,253.1630604714705,250.19695065304217,252.05938505790056,3939400
2023-12-04,187.65777587890625,188.2719857330804,185.69630404843608,188.20263336404662,43389500,363.7170104980469,364.0914026926199,357.56866135332547,363.67758971521135,32063300,128.384521484375,129.1393101272626,127.02390307918412,128.9903436695441,36669900,144.83999633789062,145.35000610351562,142.80999755859375,145.25,48294200,235.5800018310547,239.3699951171875,233.2899932861328,235.75,104099800,318.05926513671875,318.89411491835415,311.73824664836474,315.3460109290539,19037100,45.48065948486328,46.04729530005155,44.98098181883111,46.04729530005155,437543000,151.1065216064453,151.16390512482474,149.0884518442318,149.2223515851095,9607500,149.43019104003906,150.5023859125552,148.60252680468213,148.60252680468213,8920300,250.7290802001953,253.6360674669425,250.64039642875926,252.17764194529644,5247500
2023-12-05,191.6104278564453,192.58125508438908,188.40073472916,188.43046796633192,66628400,367.0473327636719,367.59910345060933,360.24870603092694,361.0665294174841,23065000,130.09275817871094,131.23487491745817,127.37152100730603,128.06672315933784,27384800,146.8800048828125,148.57000732421875,143.1300048828125,143.5500030517578,46822400,238.72000122070312,246.66000366210938,233.6999969482422,233.8699951171875,137971100,316.3398742675781,319.90787502054275,313.45764837307246,317.025649126037,16952100,46.540069580078125,46.57404722962781,45.245788774851796,45.44067987557897,371718000,151.08740234375,151.59430959316785,150.13097136839878,150.40832992990008,9135600,149.11984252929688,150.13560853294464,148.80946838780164,149.3549731500144,7268200,250.8966064453125,251.10355028771343,248.4626292931794,250.4827337967558,4199100
2023-12-06,190.52073669433594,192.93789631295678,190.3126947209947,192.63079897005184,41089700,363.38201904296875,368.6829873224875,362.6233417878435,368.05240507377636,21182100,129.12939453125,130.93692003300382,128.99035410803816,130.53966601076132,23576200,144.52000427246094,147.85000610351562,144.27999877929688,147.5800018310547,39679000,239.3699951171875,246.57000732421875,239.1699981689453,242.9199981689453,126436200,315.5050048828125,320.2755832851544,315.0975133016453,319.9575366368389,11294300,45.477664947509766,47.36061873070036,45.38671600748787,47.188713605709914,380590000,149.49972534179688,152.2829430183623,149.2032340706674,151.91949457298878,9366000,147.30462646484375,149.2233003638562,146.88139421840205,149.09162779049137,6642900,250.5812530517578,253.08420132808277,249.83234282774788,252.06923979595084,3874000
2023-12-07,192.45248413085938,193.17565028147504,191.77883810543793,191.8184723448333,47477700,365.50048828125,365.9931429196831,360.93850151827866,362.8204458454036,23118900,135.99203491210938,137.61087441248972,133.77731444870147,134.11498184317722,56767100,146.8800048828125,147.9199981689453,145.33999633789062,146.14999389648438,52352800,242.63999938964844,244.0800018310547,236.97999572753906,241.5500030517578,107142300,324.5889587402344,326.22884301958476,315.82299215965526,315.82299215965526,15905100,46.5700569152832,46.6030394870367,45.578608662273986,45.67455588233509,350823000,149.9587860107422,150.45613413726664,149.34667085270306,149.86315168247214,8130900,146.1571807861328,147.2670047230433,145.50823236045224,147.2670047230433,6532400,252.08897399902344,252.40431414336263,249.80280306130118,251.17252986125257,3589300
2023-12-08,193.8790283203125,194.15640755182167,191.8581052152776,192.38314555463674,53406400,368.7322998046875,368.958901692999,362.8204441707764,363.7761953676955,20154400,134.06533813476562,135.46566826562713,133.1119073660502,133.2807410653947,32260100,147.4199981689453,147.83999633789062,145.39999389648438,145.47999572753906,41906000,243.83999633789062,245.27000427246094,239.27000427246094,240.27000427246094,103126800,330.71124267578125,331.1286826836747,321.0209808693534,321.1104258002026,14087400,47.47954559326172,47.71441533754204,46.52407668516983,46.5690536083124,359224000,151.61343383789062,151.86210062377233,150.14052204542065,150.4083215360556,7369400,145.2354736328125,146.5804281862297,144.68996889482534,146.17599607391443,6254700,252.0101318359375,252.30575945383356,250.16739487159103,251.28091904995992,3732300
2023-12-11,191.37269592285156,191.67980841318465,189.6291670567547,191.3033586686724,60943700,365.84527587890625,366.140886665869,360.7216863332907,363.06672692464986,27708800,132.37696838378906,132.42662891897587,130.4601959905728,131.47321332216674,31138000,145.88999938964844,146.19000244140625,143.63999938964844,145.66000366210938,50907300,239.74000549316406,243.44000244140625,237.4499969482422,242.74000549316406,97913900,323.2870178222656,327.86878826016766,318.03936943973395,327.38176985090655,25802500,46.601036071777344,47.504532035793474,45.8044827851011,47.46455720613541,509728000,152.16815185546875,152.3594351038864,151.25953088602628,151.6134202192741,8093900,145.83740234375,146.23242003311228,145.16963947050652,145.31071209126696,6090400,252.7787322998047,253.87255896537138,251.28091180845448,251.28091180845448,6479300
2023-12-12,192.8883819580078,192.8982829604503,189.92634969600132,191.27362671385956,52696900,368.88006591796875,368.91948670565927,365.0176405940666,365.4019256182351,24838300,131.6122589111328,132.08896672831054,130.3608800539224,130.90711565395327,29032800,147.47999572753906,147.5,145.3000030517578,145.52000427246094,44944300,237.00999450683594,238.99000549316406,233.8699951171875,238.5500030517578,95328300,332.17230224609375,332.42077054619017,322.57148349069666,322.61124691128094,18485500,47.63046646118164,47.63946032153252,46.02036339199116,46.02036339199116,372387000,153.5262908935547,153.6506169856291,151.95774481419468,152.29248687005938,10223000,145.8468017578125,146.08193233572769,144.51124744617056,145.78095830740511,5324400,255.7744140625,255.93208413226736,252.66049784769913,253.547365676711,5946600
2023-12-13,196.10797119140625,196.1475903161728,193.02706651664724,193.26481149731427,70404200,368.8702087402344,372.0921891414662,365.32308952611504,370.4959629431741,30955500,131.6619110107422,132.58553329447562,130.6687609486113,132.46636013638545,30104800,148.83999633789062,149.4600067138672,146.82000732421875,148.1199951171875,52766200,239.2899932861328,240.3000030517578,228.1999969482422,234.19000244140625,146286300,332.6890563964844,336.29682043546865,330.60194724752364,331.884021649177,16353300,48.06122970581055,48.56694852407048,47.58149738885303,47.60248560623417,447792000,154.0427703857422,154.9705095983316,152.80898085024555,153.52630408097065,12379100,146.52398681640625,146.66507379526797,142.7430968836394,144.52068374792046,10764600,258.5532531738281,258.6518007114454,254.9170685649016,255.3703511509574,4859900
2023-12-14,196.25657653808594,197.75244424587422,194.32482284497263,196.16742216364264,66831600,360.55413818359375,368.2691249851615,358.7805938980073,367.8257238791417,43277500,131.03623962402344,132.8040457651367,128.8016516772407,132.46637833464752,38722400,147.4199981689453,150.5399932861328,145.52000427246094,149.92999267578125,58400800,251.0500030517578,253.8800048828125,240.7899932861328,241.22000122070312,160829200,331.1286926269531,332.64931715824605,326.6264489887644,331.8045190118393,19607300,48.32307815551758,48.64289968086901,47.395597257027774,48.36305679932983,391232000,156.8450927734375,157.658050200305,154.66443170822978,154.77919873461676,13643000,147.53973388671875,147.81249340016606,145.82799070212286,147.16353069375293,9240700,254.9564971923828,259.4105632741669,252.66046283069315,259.3514407652595,8168700
2023-12-15,195.72161865234375,196.54384019084355,195.15694409646994,195.6819844119138,128538400,365.28369140625,366.9291409353676,360.89905342816303,361.4606868901136,78502300,131.69171142578125,132.59546651397721,130.28142492549298,130.71841340115773,50847100,149.97000122070312,150.57000732421875,147.8800048828125,148.3800048828125,110089300,253.5,254.1300048828125,248.3000030517578,251.2100067138672,135932800,332.86798095703125,336.58505652195277,329.1906384767599,329.9559098193617,31776900,48.86277770996094,49.37649145661912,48.09320598416868,48.16716609290554,479948000,158.0310821533203,158.07890661972826,155.31482175149597,155.9747614435823,20309300,145.93145751953125,147.37045562855502,144.61471756240508,146.24183163047027,21727800,254.26670837402344,254.60174596695316,250.7389197995878,250.79804231172312,13374000
2023-12-18,194.05731201171875,194.7903942380946,192.57134555644006,194.2554378492161,55751900,367.1754455566406,367.52030977000646,363.26376706221674,364.0224743454713,21802900,134.86978149414062,136.21052498571453,131.5228554792147,131.72149761509291,32258000,154.07000732421875,154.85000610351562,150.0500030517578,150.55999755859375,62512800,252.0800018310547,258.739990234375,251.36000061035156,253.77999877929688,116416500,342.508544921875,345.43053427983546,334.9551032504846,335.4123067172568,18993900,50.04911804199219,50.40491882356695,49.12263603296827,49.37249683921415,412587000,158.9875030517578,159.8482996107325,158.41365327308523,158.69101181034705,8469600,146.19480895996094,147.13533139089097,145.55524624428716,145.97849281919238,7231400,254.60177612304688,255.80398413300722,254.1879184890805,254.9269800507981,6041100
2023-12-19,195.09751892089844,195.1074199235508,194.0573392330858,194.32481746504553,40714100,367.7765197753906,367.7765197753906,364.4067490977682,366.03250325578983,20603700,135.71395874023438,136.52834911810746,135.14787104828332,135.90265968897415,25476800,153.7899932861328,155.1199951171875,152.69000244140625,154.39999389648438,43171300,257.2200012207031,258.3399963378906,253.00999450683594,253.47999572753906,106737400,348.21337890625,351.433548505903,343.00549335643024,343.46266650843853,17729400,49.57637405395508,49.67232125952952,48.86776928450163,49.396473996646186,464444000,161.11077880859375,161.12991151250628,158.3371350943328,158.7675260715144,10345700,147.1541290283203,147.19174360671298,145.72453107845973,146.0631196889206,6651500,256.1981201171875,256.54302149461904,253.44883301913669,254.83824216030777,8731200
2023-12-20,193.0072479248047,195.8305753609382,193.0072479248047,195.05787394759355,52242800,365.1752624511719,370.50578841631284,365.08658823838834,369.490921222126,26316700,137.39239501953125,140.72938029742406,137.12425537662756,138.01808449484534,49107200,152.1199951171875,155.6300048828125,151.55999755859375,152.89999389648438,50322100,247.13999938964844,259.8399963378906,247.0,256.4100036621094,125097000,347.1399841308594,352.7851758802444,345.6591229646782,346.5138392448475,16369900,48.084205627441406,49.97115463261809,48.07121237951516,49.62734444732078,397894000,159.29356384277344,162.028956706584,159.1979149184676,160.670826626507,10734700,144.15386962890625,147.34223993252252,144.00338260336366,147.22936748774924,7008300,253.36012268066406,257.01603523052034,253.3305614234747,256.70069510550763,7240900
2023-12-21,192.858642578125,195.23619818360498,191.6896894536902,194.26537091395173,46482500,368.0523986816406,368.90961285521604,364.60381655946395,367.08678486250125,17708000,139.45814514160156,139.72629993086744,138.22663347448133,138.5345227569631,27488300,153.83999633789062,153.97000122070312,152.10000610351562,153.3000030517578,36305700,254.5,254.8000030517578,248.5500030517578,251.89999389648438,109594200,351.9205017089844,354.2262944451578,347.0703964124121,350.8173171913434,15289600,48.96272277832031,49.06766385409553,48.39203776733346,48.783821596134075,300425000,160.20217895507812,160.766469694813,158.46146767714353,159.57093104589453,7601700,145.6304931640625,145.90325271209684,144.18209490112616,144.54889808371115,4598600,255.75473022460938,256.19814912652475,253.29119163899338,253.75433809598889,6246700
2023-12-22,191.78875732421875,193.58182122700063,191.164646529934,193.35396213687642,37149600,369.0771179199219,369.66830947141494,367.23459447201543,368.190345627308,17107500,140.5208282470703,141.01740335058128,139.74617229793478,139.80575888567296,26532200,153.4199981689453,154.35000610351562,152.7100067138672,153.77000427246094,29514100,252.5399932861328,258.2200012207031,251.3699951171875,256.760009765625,93370100,351.2248229980469,355.01147701392597,349.06810506469606,353.401377143422,11772800,48.80281448364258,49.35550417725914,48.440013817586234,49.16760912555352,252507000,160.1065216064453,160.90036097886082,159.9439301100195,160.2021705309202,6576300,146.213623046875,147.21997458271298,145.79979088214412,146.0161070223504,3798900,254.66085815429688,257.40031137129176,254.45392937021276,256.20796732825283,5111500
2023-12-26,191.24392700195312,192.07606476826226,191.0259839989623,191.79868551282587,28919300,369.15594482421875,371.4024485751995,368.01298255522846,369.4909463405908,12673100,140.55059814453125,141.70264067565995,140.22285681225833,140.62011076723138,16780300,153.41000366210938,153.97999572753906,153.02999877929688,153.55999755859375,25067200,256.6099853515625,257.9700012207031,252.91000366210938,254.49000549316406,86892400,352.65594482421875,354.7927960482681,351.2844255557766,352.8149681446027,9898600,49.25156021118164,49.57238062064836,48.93273759007069,48.940732556066926,244200000,161.05340576171875,161.41685418980157,159.89611790038964,160.16393199064615,4683600,146.8531951904297,147.0507112469392,145.63992737575487,145.78100002237903,4170000,255.38027954101562,255.9518072878216,254.7594629766872,254.7594629766872,2085100
